dcid,sentence
AnnualChange_Stocks_Fuel_CokeOvenCoke,Annual Change Stocks of Coke Oven Coke;Stocks of Fuel (Annual Change): Coke Oven Coke;coke oven coke stock change over the year;how coke oven coke stock has changed over the past year;the change in coke oven coke stock from last year to this year;year-over-year change in coke oven coke stock
AnnualChange_Stocks_Fuel_CrudeOil,Annual Stocks Of Crude Oil;Stocks of Fuel (Annual Change): Crude Oil;crude oil holdings;crude oil stockpiles;the annual stockpile of crude oil;the yearly stockpile of crude oil
AnnualChange_Stocks_Fuel_DieselOil,Annual Stocks Of Diesel Oil;Stocks of Fuel (Annual Change): Diesel Oil;annual diesel oil holdings;annual diesel oil reserves;annual diesel oil stockpiles;the yearly stockpile of diesel oil
AnnualChange_Stocks_Fuel_FuelOil,Annual Change of Fuel Oil;Stocks of Fuel (Annual Change): Fuel Oil;change in fuel oil from last year;how much did fuel oil change from last year;how much has fuel oil changed in the last year;year-over-year change in fuel oil
AnnualChange_Stocks_Fuel_HardCoal,Stocks of Fuel (Annual Change): Hard Coal;Stocks of Hard Coals;coal stockpiles;hard coal holdings;hard coal inventories;hard coal stockpiles
AnnualChange_Stocks_Fuel_Kerosene,Annual Stocks Change of Kerosene;Stocks of Fuel (Annual Change): EIA_Kerosene;the change in kerosene stocks from last year to this year;the change in kerosene stocks over the year;the difference between kerosene stocks this year and last year;the year-over-year change in kerosene stocks
AnnualChange_Stocks_Fuel_KeroseneJetFuel,Annual Stocks of Kerosene Jet Fuel;Stocks of Fuel (Annual Change): Kerosene Jet Fuel;kerosene jet fuel inventory;the annual inventory of kerosene jet fuel;the annual stockpile of kerosene jet fuel;the yearly inventory of kerosene jet fuel
AnnualChange_Stocks_Fuel_LiquifiedPetroleumGas,Annual Stocks Of Liquefied Petroleum Gas;Stocks of Fuel (Annual Change): Liquefied Petroleum Gas;how much liquefied petroleum gas is stockpiled each year?;the yearly amount of liquefied petroleum gas that is stockpiled;the yearly inventory of liquefied petroleum gas;what is the annual liquefied petroleum gas stockpile?
AnnualChange_Stocks_Fuel_Lubricants,Annual Stock Annual Lubricants;Stocks of Fuel (Annual Change): Lubricants;annual lubricant stock;annual lubricants stock;yearly lubricant inventory;yearly lubricant stock level
AnnualChange_Stocks_Fuel_MotorGasoline,Stocks of Fuel (Annual Change): Motor Gasoline;Stocks of Motor Gasoline;motor gasoline inventories;stocks of motor gasoline;the level of motor gasoline stocks;the quantity of motor gasoline in storage
AnnualChange_Stocks_Fuel_Naphtha,Stocks Of Naphtha;Stocks of Fuel (Annual Change): Naphtha;naphtha holdings;naphtha reserves;naphtha stockpiles;naphtha stocks on hand
AnnualChange_Stocks_Fuel_NaturalGas,Annual Stocks Of Natural Gas;Stocks of Fuel (Annual Change): Natural Gas;the annual inventory of natural gas;the annual stockpile of natural gas;the yearly stockpile of natural gas
AnnualChange_Stocks_Fuel_OtherBituminousCoal,Annual Change Stocks In Other Bituminous Coal Industries;Stocks of Fuel (Annual Change): UN_Other Bituminous Coal;how much have other bituminous coal industry stocks changed in the past year;other bituminous coal industry stock changes year-over-year;what is the percentage change in other bituminous coal industry stocks over the past year;what is the year-over-year change in other bituminous coal industry stocks
AnnualChange_Stocks_Fuel_OtherOilProducts,Stocks of Fuel (Annual Change): UN_Other Oil Products;Stocks of Other Oil Products;other oil products stocks;stocks of non-crude oil products;stocks of petroleum products other than crude oil;stocks of refined petroleum products
AnnualChange_Stocks_Fuel_PetroleumCoke,Stocks of Fuel (Annual Change): Petroleum Coke;annual change in petroleum coke stocks;change in petroleum coke stocks;petroleum coke stocks change from last year;year-over-year change in petroleum coke stocks
Annual_Amount_Emissions_Acetaldehyde_SCC_1_ExternalCombustion,"Annual Amount Emissions Acetaldehyde, ExternalCombustion (1);how much acetaldehyde is emitted from external combustion sources each year?;how much acetaldehyde is released into the atmosphere from external combustion sources each year?;what is the annual amount of acetaldehyde emitted from external combustion sources?;what is the total amount of acetaldehyde emitted from external combustion sources each year?"
Annual_Amount_Emissions_Acetaldehyde_SCC_21_StationarySourceFuelCombustion,"Annual Amount Emissions Acetaldehyde, StationarySourceFuelCombustion (21);acetaldehyde emissions from stationary fuel combustion were 21 in 2021;in 2021, there were 21 acetaldehyde emissions from stationary fuel combustion;stationary fuel combustion emitted 21 acetaldehyde in 2021;the amount of acetaldehyde emitted from stationary fuel combustion in 2021 was 21"
Annual_Amount_Emissions_Acetaldehyde_SCC_22_MobileSources,"Annual Amount Emissions Acetaldehyde, MobileSources (22);how much acetaldehyde is emitted by mobile sources each year?;the amount of acetaldehyde emitted by mobile sources each year;the amount of acetaldehyde that mobile sources emit each year;the annual emissions of acetaldehyde from mobile sources"
Annual_Amount_Emissions_Acetaldehyde_SCC_23_IndustrialProcesses,"Annual Amount Emissions Acetaldehyde, IndustrialProcesses (23);acetaldehyde emissions from industrial processes in a year (23);the amount of acetaldehyde emitted from industrial processes in a year (23);the amount of acetaldehyde emitted from industrial processes in one year (23);the annual amount of acetaldehyde emitted from industrial processes (23)"
Annual_Amount_Emissions_Acetaldehyde_SCC_24_SolventUtilization,"Annual Amount Emissions Acetaldehyde, SolventUtilization (24);acetaldehyde emissions from solvent utilization (24);acetaldehyde emissions from using solvents (24);the amount of acetaldehyde emitted from solvent utilization (24);the amount of acetaldehyde emitted from using solvents (24)"
Annual_Amount_Emissions_Acetaldehyde_SCC_26_WasteDisposalTreatmentAndRecovery,"Annual Amount Emissions Acetaldehyde, WasteDisposalTreatmentAndRecovery (26);acetaldehyde emissions from waste disposal, treatment, and recovery in 2026;the amount of acetaldehyde emitted from waste disposal, treatment, and recovery in 2026;the level of acetaldehyde discharged from waste disposal, treatment, and recovery in 2026;the quantity of acetaldehyde released from waste disposal, treatment, and recovery in 2026"
