sentence,dcid
the number of health workers per capita in a given area,dc/topic/sdg_3.c.1
"the number of important terrestrial and freshwater biodiversity sites covered by protected areas, by ecosystem type",dc/topic/sdg_15.1.2
"the number of maternal deaths per 100,000 live births",dc/topic/sdg_3.1.1
the number of passengers and the amount of freight carried by different modes of transport,dc/topic/sdg_9.1.2
"the number of people in a certain age group who have at least a basic level of literacy and numeracy skills, divided by the total number of people in that age group, by sex",dc/topic/sdg_4.6.1
"the number of people in a country who can use a mobile phone, by type of technology",dc/topic/sdg_9.c.1
"the number of people in the united states who have been diagnosed with hepatitis b per 100,000 people",dc/topic/sdg_3.3.4
"the number of people living in poverty in the united states, according to national definitions",dc/topic/sdg_1.2.2
"the number of people who die because of unsafe water, unsafe sanitation, and lack of hygiene is high",dc/topic/sdg_3.9.2
the number of people who die by suicide,dc/topic/sdg_3.4.2
"the number of people who die from cardiovascular disease, cancer, diabetes, or chronic respiratory disease in the united states per 100,000 people",dc/topic/sdg_3.4.1
"the number of people who get tuberculosis per 100,000 people in the united states",dc/topic/sdg_3.3.2
the number of people who work in manufacturing as a share of the total number of people who are employed in the us,dc/topic/sdg_9.2.2
the number of plant and animal genetic resources for food and agriculture that are being preserved in either medium- or long-term conservation facilities,dc/topic/sdg_2.5.1
the number of plant and animal genetic resources for food and agriculture that are being protected in either medium- or long-term conservation facilities,dc/topic/sdg_2.5.1
the number of plant and animal genetic resources for food and agriculture that are being stored in either medium- or long-term conservation facilities,dc/topic/sdg_2.5.1
the number of plant and animal genetic resources for food and agriculture that are secured in either medium- or long-term conservation facilities,dc/topic/sdg_2.5.1
"the number of scholarships given by official development agencies, divided into sectors and types of study",dc/topic/sdg_4.b.1
"the number of small-scale industries with a loan or line of credit, divided by the total number of small-scale industries",dc/topic/sdg_9.3.2
"the number of teachers who have the necessary education and training to teach, by level of education",dc/topic/sdg_4.c.1
the number of times basic services and infrastructure have been disrupted by disasters,dc/topic/sdg_11.5.3
the number of times essential services and infrastructure have been damaged by disasters,dc/topic/sdg_11.5.3
the number of unsentenced detainees compared to the total number of prisoners,dc/topic/sdg_16.3.2
"the number of weapons that have been seized, found, or surrendered divided by the number of weapons whose illegal origin or context has been traced or established by a competent authority in accordance with international instruments",dc/topic/sdg_16.4.2
"the number of women aged 15-49 who have autonomy over their own decisions about sex, contraception, and reproductive health",dc/topic/sdg_5.6.1
"the number of women aged 15-49 who make their own choices about sex, contraception, and reproductive health",dc/topic/sdg_5.6.1
the number of women in managerial positions as a proportion of the total number of people in managerial positions,dc/topic/sdg_5.5.2
"the number of women who die from pregnancy-related complications per 100,000 live births",dc/topic/sdg_3.1.1
"the number of young people and adults who have information and communication technology (ict) skills, divided into different categories based on the type of skill",dc/topic/sdg_4.4.1
the part of the land that is degraded compared to the whole land area,dc/topic/sdg_15.3.1
"the penetration of mobile networks in a country, by type of technology",dc/topic/sdg_9.c.1
the percentage change in household expenditure or income per capita for the bottom 40% of the population and the total population over a period of time,dc/topic/sdg_10.1.1
the percentage of a country's gdp that is made up of remittances,dc/topic/sdg_17.3.2
the percentage of a country's gross national income that is spent on foreign aid for poverty reduction,dc/topic/sdg_1.a.1
"the percentage of a country's gross national income that is spent on foreign aid, specifically for poverty reduction",dc/topic/sdg_1.a.1
"the percentage of adults who have secure land rights, as recognized by law and perceived by the individual, by sex and type of landholding",dc/topic/sdg_1.4.2
"the percentage of adults who have secure land rights, as recognized by law and perceived by the individual, by sex and type of tenure",dc/topic/sdg_1.4.2
the percentage of agricultural land that is used for productive and sustainable agriculture,dc/topic/sdg_2.4.1
the percentage of an employee's monthly income earned in the country of destination that goes towards recruitment costs,dc/topic/sdg_10.7.1
the percentage of babies who die within the first 28 days of life,dc/topic/sdg_3.2.2
